Job,CompanyName,Location,KeySkills,PostedDate,Link
Java Developer,Teamware Solutions,"Chennai, Mumbai (All Areas)","['Java', 'spring', 'sql', 'development', 'jsp', 'java development', 'oops', 'hibernate']",1 Day Ago,https://www.naukri.com/job-listings-java-developer-teamware-solutions-chennai-mumbai-all-areas-3-to-6-years-110323003362
Plumbing Site Engineer,Coimbatore Plumbing Company,"Chennai, Coimbatore","['site execution', 'plumbing', 'execution', 'mivan shuttering', 'drainage', 'autocad drafting', 'sanitary', 'drafting']",1 Day Ago,https://www.naukri.com/job-listings-plumbing-site-engineer-coimbatore-plumbing-company-chennai-coimbatore-2-to-4-years-110323003361
Mobile Repair Engineer,Dealsdray Online,Gurgaon/Gurugram,"['Mobile Repairing', 'mobile testing', 'repair', 'handset testing', 'quality', 'software testing', 'check', 'quality check']",1 Day Ago,https://www.naukri.com/job-listings-mobile-repair-engineer-dealsdray-online-private-limited-gurgaon-gurugram-1-to-3-years-260922004476
Cognizant Hiring SME Data Loss Prevention WFO Chennai,Cognizant,Chennai,"['data loss prevention', 'security', 'compliance', 'forcepoint', 'wfo', 'networking', 'security compliance', 'data']",1 Day Ago,https://www.naukri.com/job-listings-cognizant-hiring-sme-data-loss-prevention-wfo-chennai-cognizant-chennai-3-to-8-years-110323003345
Design Engineer - Electrical - Power Magnetics - Bangalore,CIEL HR,Bangalore/Bengaluru,"['Design Engineer', 'LV/MV/HV Transformers', 'Design Development', 'Power Magnetics', 'IEC Standards', 'global', 'transformers', 'review']",1 Day Ago,https://www.naukri.com/job-listings-design-engineer-electrical-power-magnetics-bangalore-ciel-hr-bangalore-bengaluru-6-to-10-years-110323003339
Senior Design Engineer,KGOC,Ludhiana,"['design', 'solid works', 'design engineering', 'moulds', 'mould design', 'senior', 'solid']",1 Day Ago,https://www.naukri.com/job-listings-senior-design-engineer-kgoc-ludhiana-7-to-10-years-110323003337
"Cloud Security Engineer, INR 35 k Cr. Turnover MNC, At Mumbai Location",Acumen Training And Hr Solutions,Mumbai (All Areas),"['Cloud Security', 'microsoft azure', 'aws', 'security', 'architecture', 'turnover', 'cr', 'cloud architecture']",1 Day Ago,https://www.naukri.com/job-listings-cloud-security-engineer-inr-35-k-cr-turnover-mnc-at-mumbai-location-acumen-training-and-hr-solutions-mumbai-all-areas-6-to-10-years-080223007633
Back office Executive (0 - 4 Years) Pan India,KD Enterprise,"Ludhiana, Gwalior, Salem, Tiruchirapalli/Trichy, Surat, Delhi / NCR","['BPO', 'Back Office', 'MS Office', 'cloud computing', 'fashion', 'retirement', 'time', 'part time']",1 Day Ago,https://www.naukri.com/job-listings-back-office-executive-0-4-years-pan-india-kd-enterprise-ludhiana-gwalior-salem-tiruchirapalli-trichy-surat-delhi-ncr-0-to-4-years-020323006103
Back office Executive (0 - 5 Years) Pan India,KD Enterprise,"Kochi/Cochin, Chandigarh, Ahmedabad, Chennai, Coimbatore, Vadodara","['BPO', 'Back Office', 'filling', 'information technology', 'part time', 'autocad', 'python', 'technology']",1 Day Ago,https://www.naukri.com/job-listings-back-office-executive-0-5-years-pan-india-kd-enterprise-kochi-cochin-chandigarh-ahmedabad-chennai-coimbatore-vadodara-baroda-0-to-5-years-010323012893
Excel Developer,Adani Group,Kolkata(Salt Lake),"['excel', 'charts', 'business intelligence', 'tables', 'pivot', 'intelligence', 'pivot table', 'query']",1 Day Ago,https://www.naukri.com/job-listings-excel-developer-adani-group-kolkata-2-to-7-years-110323003324
Sr. Power BI Developer with SQL Exp,RM Global Consulting,"Hybrid - Pune, Bangalore/Bengaluru","['Power Bi', 'SQL', 'power query', 'sql server', 'bi development', 'query', 'data integration', 'server']",1 Day Ago,https://www.naukri.com/job-listings-sr-power-bi-developer-with-sql-exp-rm-global-consulting-pune-bangalore-bengaluru-7-to-12-years-110323003322
Sr Data Analyst/ Engineer,Fifthgen Tech Solution Llp,"Pune, Bangalore/Bengaluru","['Spark', 'EMR', 'Aws Glue', 'redshift aws', 'engineering', 'aws', 'data', 'amazon redshift']",1 Day Ago,https://www.naukri.com/job-listings-sr-data-analyst-engineer-fifthgen-tech-solution-llp-pune-bangalore-bengaluru-4-to-8-years-110323003315
Senior Software Developer (.Net Developer),Amrutha Business Solutions,Bangalore/Bengaluru,"['c#', 'Net Core Development', 'SQLserver 2008', 'MVC', 'Asp.net', 'software development', 'application', 'application development']",1 Day Ago,https://www.naukri.com/job-listings-senior-software-developer-net-developer-amrutha-business-solutions-bangalore-bengaluru-5-to-8-years-110323003314
Cognizant Hiring VBA developer Team Lead Hyderabad WFO,Cognizant,Hyderabad/Secunderabad,"['advanced ms excel', 'Visual Basic', 'vba', 'visual basic application', 'wfo', 'team', 'microsoft', 'hiring']",1 Day Ago,https://www.naukri.com/job-listings-cognizant-hiring-vba-developer-team-lead-hyderabad-wfo-cognizant-hyderabad-secunderabad-8-to-10-years-110323003312
Engineer - QA/QC,Alekhya Homes,Hyderabad/Secunderabad,"['Quality Analysis', 'Inspection', 'Quality Control', 'quality', 'quality assurance', 'analysis', 'engineering', 'qc']",1 Day Ago,https://www.naukri.com/job-listings-engineer-qa-qc-alekhya-homes-hyderabad-secunderabad-4-to-5-years-110323003297
Urgent requirement For CUDA Developer,Traana Technologies,Hyderabad/Secunderabad,"['CUDA', 'CUDA Framework', 'Open GL', 'Python', 'design', 'visual studio', 'design development', 'visual studio code']",1 Day Ago,https://www.naukri.com/job-listings-urgent-requirement-for-cuda-developer-traana-technologies-hyderabad-secunderabad-1-to-4-years-200622002659
.Net Developer,Fifthgen Tech Solution Llp,Pune,"['Azure Cloud', 'Net Development', 'server', 'api', 'microsoft azure', 'serv', 'framework', 'sql']",1 Day Ago,https://www.naukri.com/job-listings-net-developer-fifthgen-tech-solution-llp-pune-4-to-8-years-110323003291
Urgent Required For Design Engineer in Nihva Technologies Pvt. Ltd.,Nihva Technologies,Pune,"['materials', 'handling', 'equipment', 'material handling', 'spm', 'design', 'material handling equipments']",1 Day Ago,https://www.naukri.com/job-listings-urgent-required-for-design-engineer-in-nihva-technologies-pvt-ltd-nihva-technologies-pune-3-to-8-years-150922005403
Data Analyst || Stanza Living,Stanza Living,Gurgaon/Gurugram,"['advanced excel', 'SQL', 'data processing', 'data', 'data manipulation', 'excel', 'data analysis', 'process']",1 Day Ago,https://www.naukri.com/job-listings-data-analyst-stanza-living-stanza-living-gurgaon-gurugram-1-to-5-years-041122011042
Urgent Openings For Application Support in Noida,Convate Consultancy Services,Noida,"['linux', 'AWS', 'python', 'application support', 'basic', 'application', 'itil', 'unix']",1 Day Ago,https://www.naukri.com/job-listings-urgent-openings-for-application-support-in-noida-convate-consultancy-services-noida-6-to-8-years-110323003276
"Sr.Design Engineer, Design Manager",Nihva Technologies,Pune,"['management', 'design engineering', 'equipment', 'spm', 'handling', 'spm design', 'design', 'material handling']",1 Day Ago,https://www.naukri.com/job-listings-sr-design-engineer-design-manager-nihva-technologies-pune-5-to-10-years-270123001265
Sr. Database Developer,Iris Software,Hybrid - Delhi / NCR,"['SSIS', 'SQL', 'views', 'sql server development', 'stored procedures', 'sql server', 'optimization', 'query']",1 Day Ago,https://www.naukri.com/job-listings-sr-database-developer-iris-software-delhi-ncr-5-to-8-years-110323003265
Sr. Engineer Electrical Design,ELECTROPNEUMATICS & HYDRAULICS,Pune,"['control panels', 'circuit designing', 'Bom Preparation', 'eplan', 'autocad', 'drives', 'circuit', 'sr']",1 Day Ago,https://www.naukri.com/job-listings-sr-engineer-electrical-design-electropneumatics-hydraulics-pune-5-to-8-years-110323003259
As400 Developer,Black And White Business Solutions,"Hyderabad/Secunderabad, Bangalore/Bengaluru","['AS400', 'as400developer', 'production', 'development', 'production support']",1 Day Ago,https://www.naukri.com/job-listings-as400-developer-black-and-white-business-solutions-hyderabad-secunderabad-bangalore-bengaluru-2-to-7-years-110323003251
CAD Design Engineer - Mechanical - Walk in Interview,Yoshika Engineering,Pune(Chakan),"['ProE/Creo', 'Sheet Metal/Press Part/Tubular part Design Auto Cad', 'Auto Cad', 'design', 'cad', 'metal', 'mechanical design', 'sheet metal design']",1 Day Ago,https://www.naukri.com/job-listings-cad-design-engineer-mechanical-walk-in-interview-yoshika-engineering-pune-2-to-3-years-110323003249
Assistant Manager,Faze Three,"Vapi, Dadra & Nagar Haveli/Silvassa","['Industrial Relations', 'Audit Compliance', 'Statutory Compliance', 'Legal Compliance', 'labour', 'statutory audit', 'attendance management', 'statutory']",1 Day Ago,https://www.naukri.com/job-listings-assistant-manager-faze-three-vapi-dadra-nagar-haveli-silvassa-3-to-5-years-110323003247
Embedded Developer - Chennai,Evoke HR,Chennai,"['Embedded C', 'C++', 'Microcontroller', 'c', 'embedded systems', 'development', 'embedded development']",1 Day Ago,https://www.naukri.com/job-listings-embedded-developer-chennai-evoke-hr-chennai-1-to-5-years-110323003234
Web Research Analyst,Apeiro Solutions,"Tirupur/Tiruppur, Coimbatore, Erode","['Internet Research', 'web research', 'Data Mining', 'Data Processing', 'research', 'processing', 'cleansing', 'searching']",1 Day Ago,https://www.naukri.com/job-listings-web-research-analyst-apeiro-solutions-tirupur-tiruppur-coimbatore-erode-0-to-1-years-100323010566
Trainee Engineer,Kinetic Engineering,Ahmednagar,"['fresher', 'quality', 'maintenance', 'training', 'production']",1 Day Ago,https://www.naukri.com/job-listings-trainee-engineer-kinetic-engineering-ahmednagar-0-to-0-years-140123005712
"Freshers, Software Opportunity",Balasundaram Santosh,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['HTML', 'software', 'xml', 'computer', 'software testing', 'computer knowledge', 'computer skills', 'full stack']",1 Day Ago,https://www.naukri.com/job-listings-freshers-software-opportunity-balasundaram-santosh-hyderabad-secunderabad-chennai-bangalore-bengaluru-0-to-5-years-100323009026
Azure Devops Engineer,W Beyond (opc),Permanent Remote,"['azure networking', 'events', 'microsoft azure', 'azure paas', 'paas', 'azure devops', 'networking', 'event hub']",1 Day Ago,https://www.naukri.com/job-listings-azure-devops-engineer-w-beyond-opc-hyderabad-secunderabad-4-to-6-years-110323003222
Job opportunity as a Planning Engineer-Riyadh Metro Project,Authentic Staffing Agency,Riyadh,"['Building', 'Metro', 'Railways', 'Planning Engineer', 'project planning', 'as', 'epc', 'epc projects']",1 Day Ago,https://www.naukri.com/job-listings-opportunity-as-a-planning-engineer-riyadh-metro-project-authentic-staffing-agency-riyadh-5-to-8-years-110323003216
Mern Stack Developer,Accucia Softwares Pvt Ltd,Pune,"['react.js', 'node.js', 'javascript and jquery', 'Bootstrap', 'MongoDB', 'jquery', 'sql', 'javascript']",1 Day Ago,https://www.naukri.com/job-listings-mern-stack-developer-accucia-softwares-pvt-ltd-pune-1-to-4-years-110323003213
Design Engineer,VishwakarmaMachine,"Ghaziabad(Murad Nagar +2), Delhi / NCR","['software skills', 'software', 'solid works', 'design', 'solid', 'design engineering', 'Solid works software knowledge']",1 Day Ago,https://www.naukri.com/job-listings-design-engineer-vishwakarmamachine-ghaziabad-delhi-ncr-2-to-7-years-110323003206
Senior Software Engineer,VHR PROFESSIONAL SERVICES PRIVATE LIMITED,"Hybrid - Singapore, Canada, United Kingdom (UK)","['Software Project Management', 'Software Development', 'Software Engineering', 'Software Testing', 'application programming', 'programming', 'project management', 'management']",1 Day Ago,https://www.naukri.com/job-listings-senior-software-engineer-vhr-professional-services-private-limited-singapore-canada-united-kingdom-uk-10-to-20-years-110821004176
Full/Part-Time DATA Entry Executive Work From Home / Computer Operator,Kalpana Associates,"Temp. WFH - Gurgaon/Gurugram, Delhi / NCR, Mumbai (All Areas)","['Data Entry', 'back office', 'operations', 'office', 'non voice process', 'conversions', 'data processing', 'typing']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-kalpana-associates-gurgaon-gurugram-delhi-ncr-mumbai-all-areas-0-to-4-years-090323002467
Full/Part-Time DATA Entry Executive Work From Home / Computer Operator,Kalpana Associates,"Temp. WFH - Indore, Patna, Lucknow","['Data Entry', 'non voice process', 'non voice', 'operations', 'typing speed', 'data entry operation', 'computer', 'conversions']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-kalpana-associates-indore-patna-lucknow-0-to-4-years-090323002468
Full/Part-Time DATA Entry Executive Work From Home / Computer Operator,Kalpana Associates,"Temp. WFH - Visakhapatnam, Coimbatore, Trivandrum/Thiruvananthapuram","['Data Entry', 'process', 'operating', 'typing', 'back office support', 'typing speed', 'computer operating', 'conversions']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-kalpana-associates-visakhapatnam-vizag-coimbatore-trivandrum-thiruvananthapuram-0-to-4-years-090323002469
Full/Part-Time DATA Entry Executive Work From Home / Computer Operator,Kalpana Associates,"Temp. WFH - Kolkata, Hyderabad/Secunderabad, Pune","['Data Entry', 'non voice process', 'non voice', 'operations', 'typing speed', 'data entry operation', 'computer', 'conversions']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-kalpana-associates-kolkata-hyderabad-secunderabad-pune-0-to-4-years-090323002465
Full/Part-Time DATA Entry Executive Work From Home / Computer Operator,Kalpana Associates,"Temp. WFH - Ahmedabad, Chennai, Bangalore/Bengaluru","['Data Entry', 'back office processing', 'english', 'operating', 'typing', 'non voice', 'voice process', 'conversions']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-kalpana-associates-ahmedabad-chennai-bangalore-bengaluru-0-to-4-years-090323002460
Finishing Engineer/ Supervisor,Piramal Realty,Mumbai (All Areas)(Mahalaxmi +2),"['finishing', 'High Rise Building', 'Execution', 'high rise', 'supervision', 'building']",1 Day Ago,https://www.naukri.com/job-listings-finishing-engineer-supervisor-piramal-realty-mumbai-all-areas-6-to-11-years-110323003197
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Indore, Patna, Lucknow","['Part Time', 'Data Entry Operation', 'non voice process', 'non voice', 'operations', 'part', 'typing speed', 'computer']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-indore-patna-lucknow-0-to-5-years-040323004603
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Kolkata, Hyderabad/Secunderabad, Pune","['Part Time', 'Data Entry Operation', 'processing', 'back office operations', 'operating', 'operations', 'voice process', 'backend process']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-kolkata-hyderabad-secunderabad-pune-0-to-5-years-040323004580
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Kochi/Cochin, Visakhapatnam, Coimbatore","['Part Time', 'Data Entry Operation', 'processing', 'back office operations', 'operating', 'operations', 'voice process', 'backend process']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-kochi-cochin-visakhapatnam-vizag-coimbatore-0-to-5-years-040323004600
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Chandigarh, Nagpur, Nasik/Nashik","['Part Time', 'Data Entry Operation', 'data entry', 'back office processing', 'operating', 'typing', 'non voice', 'voice process']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-chandigarh-nagpur-nasik-nashik-0-to-5-years-040323004604
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Gurgaon/Gurugram, Delhi / NCR, Mumbai (All Areas)","['Part Time', 'Data Entry Operation', 'entry level', 'back office', 'operations', 'office', 'non voice process', 'data processing']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-gurgaon-gurugram-delhi-ncr-mumbai-all-areas-0-to-5-years-040323004597
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Ahmedabad, Chennai, Bangalore/Bengaluru","['Part Time', 'Data Entry Operation', 'non voice process', 'non voice', 'operations', 'part', 'typing speed', 'computer']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-ahmedabad-chennai-bangalore-bengaluru-0-to-5-years-040323004577
Full/part-time DATA Entry Executive Work From Home / Computer Operator,Mehra Realtors,"Temp. WFH - Surat, Vadodara, Aurangabad","['Part Time', 'Data Entry Operation', 'processing', 'back office operations', 'operating', 'operations', 'voice process', 'backend process']",1 Day Ago,https://www.naukri.com/job-listings-full-part-time-data-entry-executive-work-from-home-computer-operator-mehra-realtors-surat-vadodara-baroda-aurangabad-0-to-5-years-040323004612
Sales Lead - General Trade,Open Secret,Mumbai (All Areas),"['Area Sales', 'trade', 'fmcg general trade sales', 'general', 'sales', 'trade sales', 'general trade', 'fmcg sales']",1 Day Ago,https://www.naukri.com/job-listings-sales-lead-general-trade-open-secret-mumbai-all-areas-3-to-6-years-070223007426
PHP Laravel Developer @ Work From Home,Evonix Technologies,Permanent Remote,"['Laravel', 'css', 'laravel php framework', 'javascript', 'cs', 'web development', 'html', 'php development']",1 Day Ago,https://www.naukri.com/job-listings-php-laravel-developer-work-from-home-evonix-technologies-private-limited-pune-2-to-6-years-110323003177
Data Privacy Analytst,TVS Credit Services,Chennai,"['data security', 'data protection', 'data privacy', 'information privacy', 'security', 'data', 'auditing', 'data classification']",1 Day Ago,https://www.naukri.com/job-listings-data-privacy-analytst-tvs-credit-services-chennai-2-to-6-years-100123006115
dotNet Developer,Post A Resume,Ahmedabad,"['Dotnet Development', '.net', 'web application testing', 'html', 'management', 'software support', 'cs', 'jquery']",1 Day Ago,https://www.naukri.com/job-listings-dotnet-developer-post-a-resume-ahmedabad-4-to-9-years-300123012887
Information Technology Engineer,Aspee Agro Equipment,Mumbai (All Areas)(Marve Road),"['computer hardware', 'networking', 'management', 'security', 'network troubleshooting', 'security systems', 'troubleshooting', 'computer']",1 Day Ago,https://www.naukri.com/job-listings-information-technology-engineer-aspee-agro-equipment-mumbai-all-areas-2-to-5-years-110323003149
Java Full Stack Developer,Sanchovni Solutions,Bangalore/Bengaluru,"['angular', 'advance java', 'SQL', 'full stack', 'stack', 'java fullstack', 'development', 'java']",1 Day Ago,https://www.naukri.com/job-listings-java-full-stack-developer-sanchovni-solutions-bangalore-bengaluru-4-to-6-years-110323003146
Senior Front End Engineer,Takecare Manpower Services,Hybrid - Chennai,"['Front End Framework', 'Front End Web Design', 'Agile', 'React.Js', 'Oo Design And Development', 'cicd methodology', 'front', 'software testing']",1 Day Ago,https://www.naukri.com/job-listings-senior-front-end-engineer-takecare-manpower-services-chennai-6-to-11-years-110323003142
Java Back End Developer,Sanchovni Solutions,Bangalore/Bengaluru,"['Java', 'java spring boot', 'hibernate', 'sql', 'boot', 'spring', 'end', 'spring boot']",1 Day Ago,https://www.naukri.com/job-listings-java-back-end-developer-sanchovni-solutions-bangalore-bengaluru-4-to-5-years-110323003141
Dotnet Developer / Technical Lead,Indiaexcite It Solutions,Chennai,"['c#', 'Web Api', '.Net Core', 'ASP.Net', 'Angular', '.net', 'materials', 'entity']",1 Day Ago,https://www.naukri.com/job-listings-dotnet-developer-technical-lead-indiaexcite-it-solutions-chennai-4-to-8-years-110323003132
Power Bi Developer immediate joiner,Techouts,Bangalore/Bengaluru,"['SSRS', 'power bi', 'ssis', 'development', 'bi']",1 Day Ago,https://www.naukri.com/job-listings-power-bi-developer-immediate-joiner-techouts-bangalore-bengaluru-8-to-10-years-110323003130
Salesforce Cpq Developer,Techouts,Permanent Remote,"['dev', 'Cpq', 'salesforce cpq', 'end', 'end to end', 'salesforce', 'development']",1 Day Ago,https://www.naukri.com/job-listings-salesforce-cpq-developer-techouts-bangalore-bengaluru-8-to-11-years-110323003127
AWS Cloud platform Engineer,Safran Engineering Services,Bangalore/Bengaluru,"['AWS Cloud', 'python', 'nosql', 'aws cloud microservices', 'aws', 'amqp', 'mqtt', 'intelligence']",1 Day Ago,https://www.naukri.com/job-listings-aws-cloud-platform-engineer-safran-engineering-services-bangalore-bengaluru-5-to-9-years-110323003126
Software Integrator,Key Computer Applications India,Bangalore/Bengaluru,"['Web APi', 'Integration Developer', 'Jitterbit', 'C#.net', 'Integrator', 'c#', 'json', 'asp']",1 Day Ago,https://www.naukri.com/job-listings-software-integrator-key-computer-applications-india-bangalore-bengaluru-5-to-10-years-060223004243
Opportunity in Bangalore For ML-Ops,Safran Engineering Services,Bangalore/Bengaluru,"['Edge Computing', 'Intel Neural', 'ML/DL pipelines to production', 'Coral Board', 'deep learning', 'dl', 'edge', 'computation']",1 Day Ago,https://www.naukri.com/job-listings-opportunity-in-bangalore-for-ml-ops-safran-engineering-services-bangalore-bengaluru-4-to-9-years-110323003122
Cloud Engineer immediate joiner,Techouts,Bangalore/Bengaluru,"['cloud engineer', 'Ms Azure', 'microsoft azure', 'computation', 'microsoft', 'cloud computing', 'development', 'cloud development']",1 Day Ago,https://www.naukri.com/job-listings-cloud-engineer-immediate-joiner-techouts-bangalore-bengaluru-7-to-10-years-110323003120
Unity Developer,Vasundhara Infotech Llp,Surat,"['unity knowledge', 'development', 'unity3d', 'fast learner', 'Good comunication skillUnity knowladge']",1 Day Ago,https://www.naukri.com/job-listings-unity-developer-vasundhara-infotech-llp-surat-0-to-5-years-230922006479
Mechanical Design Engineer,Rootvis Technical Solutions Llp,Chennai(OMR),"['Catia V5', 'catia', '3d', 'design', 'solid works', 'solid', 'modeling', 'design engineering']",1 Day Ago,https://www.naukri.com/job-listings-mechanical-design-engineer-rootvis-technical-solutions-llp-chennai-2-to-5-years-110323003118
Hiring Software Engineers - Fresher & Experienced Both,Balasundaram Santosh,"Hybrid - Kolkata, Ahmedabad, Bangalore/Bengaluru","['communication skills', 'computer knowledge', 'software', 'hiring', 'good computer knowledge', 'computer', 'Good Computer Knowledge / Communication Skills']",1 Day Ago,https://www.naukri.com/job-listings-hiring-software-engineers-fresher-experienced-both-balasundaram-santosh-kolkata-ahmedabad-bangalore-bengaluru-0-to-5-years-110323003117
"QA Testing Engineer,software test engineer",Laxmi Infotech,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru","['Manual Testing', 'Software tester', 'Functional Testing', 'QA Testing', 'Automation Testing', 'quality assurance', 'test engineering', 'automation']",1 Day Ago,https://www.naukri.com/job-listings-qa-testing-engineer-software-test-engineer-laxmi-infotech-hyderabad-secunderabad-pune-bangalore-bengaluru-0-to-5-years-110323003116
Boiler & Turbine Dcs Engineer,Professional Hr Services,Bokaro,"['turbine dcs', 'boiler dcs', 'boiler dcs engineer', 'power plant', 'turbine dcs engineer', 'boiler operations', 'dcs', 'turbine']",1 Day Ago,https://www.naukri.com/job-listings-boiler-turbine-dcs-engineer-professional-hr-services-bokaro-1-to-5-years-110323003114
Opportunity in Bangalore For Stress Engineer Concession,Safran Engineering Services,Bangalore/Bengaluru,"['Aircraft Landing Gear', 'Concession', 'hand calculation', 'stress analysis', 'gears', 'aircraft', 'calculation']",1 Day Ago,https://www.naukri.com/job-listings-opportunity-in-bangalore-for-stress-engineer-concession-safran-engineering-services-bangalore-bengaluru-3-to-7-years-110323003113
Senior Engineer Mould Manufacturing- Vadodara,Aakash Management Consultancy Services,Vadodara,"['manufacturing', 'moulds', 'senior', 'MOULD']",1 Day Ago,https://www.naukri.com/job-listings-senior-engineer-mould-manufacturing-vadodara-aakash-management-consultancy-services-vadodara-baroda-6-to-10-years-110323003097
Executive- Accounts_ Engineering Company_ For Ghaziabad Factory,Hercules Structural Systems,Ghaziabad,"['Gst Knowledge', 'Book Keeping', 'TDS & Income Tax', 'income tax', 'tds', 'gst', 'taxation', 'factory']",1 Day Ago,https://www.naukri.com/job-listings-executive-accounts-engineering-company-for-ghaziabad-factory-hercules-structural-systems-pvt-ltd-ghaziabad-2-to-5-years-161122006075
Sales & Application Engineer,Viasell Consultancy Services,Pune(Chakan +2),"['Technical Sales', 'consumables', 'tools', 'industrial marketing', 'sales engineering', 'engineering', 'sales', 'vmc']",1 Day Ago,https://www.naukri.com/job-listings-sales-application-engineer-viasell-consultancy-services-pune-2-to-4-years-110323003086
Business Development Marketing Engineer - Swiss MNC Welding Technology,Quick Manpower Solutions India,"Bellary/Ballari, Udaipur, Raipur","['Sales', 'Industrial Sales', 'Product Sales', 'Business Development', 'Industrial Marketing', 'welding', 'marketing', 'development']",1 Day Ago,https://www.naukri.com/job-listings-business-development-marketing-engineer-swiss-mnc-welding-technology-quick-manpower-solutions-india-bellary-ballari-udaipur-raipur-2-to-5-years-110323003074
HCL is Hiring For .Net Full Stack Developer role,HCLTech,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","['.net', 'Angular', 'dot', 'development', 'full stack', 'hiring', 'stack', 'Dot Net']",1 Day Ago,https://www.naukri.com/job-listings-hcl-is-hiring-for-net-full-stack-developer-role-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-7-to-12-years-110323003070
Software Integrator/Bangalore,Stemford India,Bangalore/Bengaluru,"['Automotive Embedded Systems', 'Software Integration', 'SDLC Life Cycle', 'automotive', 'sdlc', 'capl', 'canalyzer', 'integration']",1 Day Ago,https://www.naukri.com/job-listings-software-integrator-bangalore-stemford-india-bangalore-bengaluru-2-to-5-years-110323003000
H1B Visa Stamped / Approved For Immediate Projects in America,SVK Global Solutions,America,"['Java', 'python', 'data science', 'data analytics', 'devops', 'analytics', 'project', 'data']",1 Day Ago,https://www.naukri.com/job-listings-h1b-visa-stamped-approved-for-immediate-projects-in-america-svk-global-solutions-america-6-to-11-years-110323001072
Hiring-Mobile Developer | Hyderabad | Hybrid,American Unit (india),Hybrid - Hyderabad/Secunderabad,"['Java', 'Swift', 'Android', 'node.js', 'javascript', 'c++', 'node', 'framework']",1 Day Ago,https://www.naukri.com/job-listings-hiring-mobile-developer-hyderabad-hybrid-american-unit-india-hyderabad-secunderabad-7-to-10-years-110323000098
Senior Network Engineer,Kay Hr Solutions,"Gurgaon/Gurugram, Mumbai (All Areas)","['ASR9K', 'Router', 'CCNP', 'Switching', 'network', 'networking', 'senior']",1 Day Ago,https://www.naukri.com/job-listings-senior-network-engineer-kay-hr-solutions-gurgaon-gurugram-mumbai-all-areas-5-to-10-years-110323000095
Computer Faculty,Skill Consultancy Services,Hyderabad/Secunderabad,"['Lecturer Activities', 'professor activities', 'sharing', 'knowledge sharing', 'coaching', 'computer']",1 Day Ago,https://www.naukri.com/job-listings-computer-faculty-skill-consultancy-services-hyderabad-secunderabad-1-to-4-years-110323000073
Fullstack Developer,Air India,Kochi/Cochin,"['Fullstack Development', 'angular react', 'Frontend Development', 'javascript and jquery', 'Web Development', 'application', 'front', 'jquery']",1 Day Ago,https://www.naukri.com/job-listings-fullstack-developer-air-india-kochi-cochin-2-to-7-years-110323000053
Data Product Manager,Airtel,Gurgaon/Gurugram,"['Predictive Modeling', 'data science', 'Advanced Analytics', 'Customer Analytics', 'Predictive Analytics', 'data analytics', 'statistical modeling', 'product management']",1 Day Ago,https://www.naukri.com/job-listings-data-product-manager-airtel-gurgaon-gurugram-3-to-5-years-110323000043
Data Governance Lead,Hexaware Technologies,"Temp. WFH - Noida, Navi Mumbai, Pune, Chennai, Delhi / NCR, Bangalore/Bengaluru, Mumbai (All Areas)","['steward', 'data governance', 'governance', 'data']",1 Day Ago,https://www.naukri.com/job-listings-data-governance-lead-hexaware-technologies-noida-navi-mumbai-pune-chennai-delhi-ncr-bangalore-bengaluru-mumbai-all-areas-5-to-9-years-180123012228
